,ResponseId,Condition,influencer_video,susceptfriend_score,vapenext6months_score,vapecurios_score,suscept_total,Sex,Ethnicity,Age,white,asian,black,multi,other,infl_expos,suscept_pretest,video_id,influencer,credibility_median,video_number,credibility_median_rescale,sm_freq_use,sub_30dayuse,cigcan_30dayuse,credibility_median_binary
139,R_1HQFa3ULsvaRXJD,Young Treat,vapefriend_aby,4,4,4,0,Male,No,14,1,0,0,0,0,0,0,video1_cred_aby,cred_aby,6,1,-0.719752556,3,0,0,0
140,R_1HQFa3ULsvaRXJD,Young Treat,vapefriend_anna,4,4,4,0,Male,No,14,1,0,0,0,0,0,0,video2_cred_anna,cred_anna,0,2,-0.978739575,3,0,0,0
141,R_1HQFa3ULsvaRXJD,Young Treat,vapefriend_cham,4,4,4,0,Male,No,14,1,0,0,0,0,0,0,video3_cred_cham,cred_cham,8,3,-0.63342355,3,0,0,0
142,R_1HQFa3ULsvaRXJD,Young Treat,vapefriend_fab,4,4,4,0,Male,No,14,1,0,0,0,0,0,0,video4_cred_fab,cred_fab,4,4,-0.806081563,3,0,0,0
143,R_1HQFa3ULsvaRXJD,Young Treat,vapefriend_mae,4,4,4,0,Male,No,14,1,0,0,0,0,0,0,video5_cred_mae,cred_mae,6,5,-0.719752556,3,0,0,0
144,R_1HQFa3ULsvaRXJD,Young Treat,vapefriend_zanx,4,4,4,0,Male,No,14,1,0,0,0,0,0,0,video6_cred_zanx,cred_zanx,0,6,-0.978739575,3,0,0,0
145,R_1HvOtv4CYbkiAPH,Old Control,vapefriend_aby,3,3,3,1,Female,No,17,1,0,0,0,0,0,1,video1_cred_aby,cred_aby,1,1,-0.935575072,1,0,0,0
146,R_1HvOtv4CYbkiAPH,Old Control,vapefriend_anna,3,3,3,1,Female,No,17,1,0,0,0,0,0,1,video2_cred_anna,cred_anna,1,2,-0.935575072,1,0,0,0
147,R_1HvOtv4CYbkiAPH,Old Control,vapefriend_cham,3,3,3,1,Female,No,17,1,0,0,0,0,0,1,video3_cred_cham,cred_cham,0,3,-0.978739575,1,0,0,0
148,R_1HvOtv4CYbkiAPH,Old Control,vapefriend_fab,3,3,3,1,Female,No,17,1,0,0,0,0,0,1,video4_cred_fab,cred_fab,1,4,-0.935575072,1,0,0,0
149,R_1HvOtv4CYbkiAPH,Old Control,vapefriend_mae,3,3,3,1,Female,No,17,1,0,0,0,0,0,1,video5_cred_mae,cred_mae,1,5,-0.935575072,1,0,0,0
150,R_1HvOtv4CYbkiAPH,Old Control,vapefriend_zanx,3,3,3,1,Female,No,17,1,0,0,0,0,0,1,video6_cred_zanx,cred_zanx,1,6,-0.935575072,1,0,0,0
151,R_1JBl3JT29Mkiiul,Old Control,vapefriend_aby,4,4,4,0,Male,Yes,17,0,0,0,0,0,0,0,video1_cred_aby,cred_aby,4,1,-0.806081563,2,0,0,0
152,R_1JBl3JT29Mkiiul,Old Control,vapefriend_anna,4,4,4,0,Male,Yes,17,0,0,0,0,0,0,0,video2_cred_anna,cred_anna,10,2,-0.547094544,2,0,0,0
153,R_1JBl3JT29Mkiiul,Old Control,vapefriend_cham,4,4,4,0,Male,Yes,17,0,0,0,0,0,0,0,video3_cred_cham,cred_cham,3,3,-0.849246066,2,0,0,0
154,R_1JBl3JT29Mkiiul,Old Control,vapefriend_fab,4,4,4,0,Male,Yes,17,0,0,0,0,0,0,0,video4_cred_fab,cred_fab,1,4,-0.935575072,2,0,0,0
155,R_1JBl3JT29Mkiiul,Old Control,vapefriend_mae,4,4,4,0,Male,Yes,17,0,0,0,0,0,0,0,video5_cred_mae,cred_mae,8,5,-0.63342355,2,0,0,0
156,R_1JBl3JT29Mkiiul,Old Control,vapefriend_zanx,4,4,4,0,Male,Yes,17,0,0,0,0,0,0,0,video6_cred_zanx,cred_zanx,3,6,-0.849246066,2,0,0,0
157,R_1JsGkUNvRq6lRHr,Young Control,vapefriend_aby,4,4,4,0,Female,Yes,15,0,0,0,1,0,0,0,video1_cred_aby,cred_aby,0,1,-0.978739575,2,0,0,0
158,R_1JsGkUNvRq6lRHr,Young Control,vapefriend_anna,4,4,4,0,Female,Yes,15,0,0,0,1,0,0,0,video2_cred_anna,cred_anna,0,2,-0.978739575,2,0,0,0
159,R_1JsGkUNvRq6lRHr,Young Control,vapefriend_cham,4,4,4,0,Female,Yes,15,0,0,0,1,0,0,0,video3_cred_cham,cred_cham,0,3,-0.978739575,2,0,0,0
160,R_1JsGkUNvRq6lRHr,Young Control,vapefriend_fab,4,4,4,0,Female,Yes,15,0,0,0,1,0,0,0,video4_cred_fab,cred_fab,0,4,-0.978739575,2,0,0,0
161,R_1JsGkUNvRq6lRHr,Young Control,vapefriend_mae,4,4,4,0,Female,Yes,15,0,0,0,1,0,0,0,video5_cred_mae,cred_mae,0,5,-0.978739575,2,0,0,0
162,R_1JsGkUNvRq6lRHr,Young Control,vapefriend_zanx,4,4,4,0,Female,Yes,15,0,0,0,1,0,0,0,video6_cred_zanx,cred_zanx,0,6,-0.978739575,2,0,0,0
163,R_1KQXwlPtRSMNEHf,Old Control,vapefriend_aby,4,4,4,0,Male,Yes,17,1,0,0,0,0,1,0,video1_cred_aby,cred_aby,59,1,1.56796611,1,0,0,1
164,R_1KQXwlPtRSMNEHf,Old Control,vapefriend_anna,4,4,4,0,Male,Yes,17,1,0,0,0,0,1,0,video2_cred_anna,cred_anna,33,2,0.445689028,1,0,0,1
165,R_1KQXwlPtRSMNEHf,Old Control,vapefriend_cham,4,4,4,0,Male,Yes,17,1,0,0,0,0,1,0,video3_cred_cham,cred_cham,50,3,1.179485582,1,0,0,1
166,R_1KQXwlPtRSMNEHf,Old Control,vapefriend_fab,4,4,4,0,Male,Yes,17,1,0,0,0,0,1,0,video4_cred_fab,cred_fab,0,4,-0.978739575,1,0,0,0
167,R_1KQXwlPtRSMNEHf,Old Control,vapefriend_mae,4,4,4,0,Male,Yes,17,1,0,0,0,0,1,0,video5_cred_mae,cred_mae,0,5,-0.978739575,1,0,0,0
168,R_1KQXwlPtRSMNEHf,Old Control,vapefriend_zanx,4,4,4,0,Male,Yes,17,1,0,0,0,0,1,0,video6_cred_zanx,cred_zanx,0,6,-0.978739575,1,0,0,0
169,R_1L5HME4gOovSDtL,Old Treat,vapefriend_aby,2,2,2,1,Male,No,16,1,0,0,0,0,1,1,video1_cred_aby,cred_aby,49,1,1.136321078,2,1,1,1
170,R_1L5HME4gOovSDtL,Old Treat,vapefriend_anna,2,2,2,1,Male,No,16,1,0,0,0,0,1,1,video2_cred_anna,cred_anna,37,2,0.618347041,2,1,1,1
171,R_1L5HME4gOovSDtL,Old Treat,vapefriend_cham,2,2,2,1,Male,No,16,1,0,0,0,0,1,1,video3_cred_cham,cred_cham,40,3,0.74784055,2,1,1,1
172,R_1L5HME4gOovSDtL,Old Treat,vapefriend_fab,2,2,2,1,Male,No,16,1,0,0,0,0,1,1,video4_cred_fab,cred_fab,48,4,1.093156575,2,1,1,1
173,R_1L5HME4gOovSDtL,Old Treat,vapefriend_mae,2,2,3,1,Male,No,16,1,0,0,0,0,1,1,video5_cred_mae,cred_mae,32,5,0.402524525,2,1,1,1
174,R_1L5HME4gOovSDtL,Old Treat,vapefriend_zanx,2,2,1,1,Male,No,16,1,0,0,0,0,1,1,video6_cred_zanx,cred_zanx,44,6,0.920498563,2,1,1,1
175,R_1LXR20pu2vXwBcS,Young Control,vapefriend_aby,4,4,4,0,Male,No,15,1,0,0,0,0,1,1,video1_cred_aby,cred_aby,46.5,1,1.028409821,1,0,0,1
176,R_1LXR20pu2vXwBcS,Young Control,vapefriend_anna,4,4,4,0,Male,No,15,1,0,0,0,0,1,1,video2_cred_anna,cred_anna,63.5,2,1.762206374,1,0,0,1
177,R_1LXR20pu2vXwBcS,Young Control,vapefriend_cham,4,4,4,0,Male,No,15,1,0,0,0,0,1,1,video3_cred_cham,cred_cham,77,3,2.344927166,1,0,0,1
178,R_1LXR20pu2vXwBcS,Young Control,vapefriend_fab,4,4,4,0,Male,No,15,1,0,0,0,0,1,1,video4_cred_fab,cred_fab,39.5,4,0.726258299,1,0,0,1
179,R_1LXR20pu2vXwBcS,Young Control,vapefriend_mae,4,4,4,0,Male,No,15,1,0,0,0,0,1,1,video5_cred_mae,cred_mae,58,5,1.524801607,1,0,0,1
180,R_1LXR20pu2vXwBcS,Young Control,vapefriend_zanx,4,4,4,0,Male,No,15,1,0,0,0,0,1,1,video6_cred_zanx,cred_zanx,44,6,0.920498563,1,0,0,1
181,R_1NyvNmz30aeh4eM,Old Treat,vapefriend_aby,4,4,4,0,Female,Yes,16,0,1,0,0,1,0,0,video1_cred_aby,cred_aby,11,1,-0.503930041,2,0,0,0
182,R_1NyvNmz30aeh4eM,Old Treat,vapefriend_anna,4,4,4,0,Female,Yes,16,0,1,0,0,1,0,0,video2_cred_anna,cred_anna,10,2,-0.547094544,2,0,0,0
183,R_1NyvNmz30aeh4eM,Old Treat,vapefriend_cham,4,4,4,0,Female,Yes,16,0,1,0,0,1,0,0,video3_cred_cham,cred_cham,17,3,-0.244943022,2,0,0,1
184,R_1NyvNmz30aeh4eM,Old Treat,vapefriend_fab,4,4,4,0,Female,Yes,16,0,1,0,0,1,0,0,video4_cred_fab,cred_fab,17,4,-0.244943022,2,0,0,1
185,R_1NyvNmz30aeh4eM,Old Treat,vapefriend_mae,4,4,4,0,Female,Yes,16,0,1,0,0,1,0,0,video5_cred_mae,cred_mae,51,5,1.222650085,2,0,0,1
186,R_1NyvNmz30aeh4eM,Old Treat,vapefriend_zanx,4,4,4,0,Female,Yes,16,0,1,0,0,1,0,0,video6_cred_zanx,cred_zanx,22,6,-0.029120506,2,0,0,1
187,R_1OH1Nt3n6kd5vWN,Young Treat,vapefriend_aby,4,4,4,0,Male,Yes,16,0,0,0,1,0,1,0,video1_cred_aby,cred_aby,0,1,-0.978739575,1,0,0,0
188,R_1OH1Nt3n6kd5vWN,Young Treat,vapefriend_anna,4,4,4,0,Male,Yes,16,0,0,0,1,0,1,0,video2_cred_anna,cred_anna,0,2,-0.978739575,1,0,0,0
189,R_1OH1Nt3n6kd5vWN,Young Treat,vapefriend_cham,4,4,4,0,Male,Yes,16,0,0,0,1,0,1,0,video3_cred_cham,cred_cham,0,3,-0.978739575,1,0,0,0
190,R_1OH1Nt3n6kd5vWN,Young Treat,vapefriend_fab,4,4,4,0,Male,Yes,16,0,0,0,1,0,1,0,video4_cred_fab,cred_fab,0,4,-0.978739575,1,0,0,0
191,R_1OH1Nt3n6kd5vWN,Young Treat,vapefriend_mae,4,4,4,0,Male,Yes,16,0,0,0,1,0,1,0,video5_cred_mae,cred_mae,0,5,-0.978739575,1,0,0,0
192,R_1OH1Nt3n6kd5vWN,Young Treat,vapefriend_zanx,4,4,4,0,Male,Yes,16,0,0,0,1,0,1,0,video6_cred_zanx,cred_zanx,0,6,-0.978739575,1,0,0,0
193,R_1OZIO90QaKVzlu9,Old Treat,vapefriend_aby,4,4,4,0,Female,No,15,1,0,0,0,0,1,1,video1_cred_aby,cred_aby,25,1,0.100373003,3,0,0,1
194,R_1OZIO90QaKVzlu9,Old Treat,vapefriend_anna,4,4,4,0,Female,No,15,1,0,0,0,0,1,1,video2_cred_anna,cred_anna,30,2,0.316195519,3,0,0,1
195,R_1OZIO90QaKVzlu9,Old Treat,vapefriend_cham,4,4,4,0,Female,No,15,1,0,0,0,0,1,1,video3_cred_cham,cred_cham,15,3,-0.331272028,3,0,0,1
196,R_1OZIO90QaKVzlu9,Old Treat,vapefriend_fab,4,4,4,0,Female,No,15,1,0,0,0,0,1,1,video4_cred_fab,cred_fab,5,4,-0.76291706,3,0,0,0
197,R_1OZIO90QaKVzlu9,Old Treat,vapefriend_mae,4,4,4,0,Female,No,15,1,0,0,0,0,1,1,video5_cred_mae,cred_mae,29,5,0.273031016,3,0,0,1
198,R_1OZIO90QaKVzlu9,Old Treat,vapefriend_zanx,4,4,4,0,Female,No,15,1,0,0,0,0,1,1,video6_cred_zanx,cred_zanx,6,6,-0.719752556,3,0,0,0
199,R_1OjKtNQtPogX6uS,Young Treat,vapefriend_aby,4,4,4,0,Male,Yes,16,0,0,0,0,1,0,0,video1_cred_aby,cred_aby,69,1,1.999611141,1,0,0,1
200,R_1OjKtNQtPogX6uS,Young Treat,vapefriend_anna,4,4,4,0,Male,Yes,16,0,0,0,0,1,0,0,video2_cred_anna,cred_anna,47,2,1.049992072,1,0,0,1
201,R_1OjKtNQtPogX6uS,Young Treat,vapefriend_cham,4,4,4,0,Male,Yes,16,0,0,0,0,1,0,0,video3_cred_cham,cred_cham,66,3,1.870117632,1,0,0,1
202,R_1OjKtNQtPogX6uS,Young Treat,vapefriend_fab,4,4,4,0,Male,Yes,16,0,0,0,0,1,0,0,video4_cred_fab,cred_fab,34,4,0.488853531,1,0,0,1
203,R_1OjKtNQtPogX6uS,Young Treat,vapefriend_mae,4,4,4,0,Male,Yes,16,0,0,0,0,1,0,0,video5_cred_mae,cred_mae,69,5,1.999611141,1,0,0,1
204,R_1OjKtNQtPogX6uS,Young Treat,vapefriend_zanx,4,4,4,0,Male,Yes,16,0,0,0,0,1,0,0,video6_cred_zanx,cred_zanx,29,6,0.273031016,1,0,0,1
205,R_1Ojkn8XleL4SN6X,Old Control,vapefriend_aby,4,4,4,0,Female,Yes,17,1,0,0,0,0,1,0,video1_cred_aby,cred_aby,13,1,-0.417601034,2,0,0,0
206,R_1Ojkn8XleL4SN6X,Old Control,vapefriend_anna,4,4,4,0,Female,Yes,17,1,0,0,0,0,1,0,video2_cred_anna,cred_anna,12,2,-0.460765538,2,0,0,0
207,R_1Ojkn8XleL4SN6X,Old Control,vapefriend_cham,4,4,4,0,Female,Yes,17,1,0,0,0,0,1,0,video3_cred_cham,cred_cham,10,3,-0.547094544,2,0,0,0
208,R_1Ojkn8XleL4SN6X,Old Control,vapefriend_fab,4,4,4,0,Female,Yes,17,1,0,0,0,0,1,0,video4_cred_fab,cred_fab,8,4,-0.63342355,2,0,0,0
209,R_1Ojkn8XleL4SN6X,Old Control,vapefriend_mae,4,4,4,0,Female,Yes,17,1,0,0,0,0,1,0,video5_cred_mae,cred_mae,17,5,-0.244943022,2,0,0,1
210,R_1Ojkn8XleL4SN6X,Old Control,vapefriend_zanx,4,4,4,0,Female,Yes,17,1,0,0,0,0,1,0,video6_cred_zanx,cred_zanx,13,6,-0.417601034,2,0,0,0
211,R_1QAhHcrSpcI2Bzg,Old Control,vapefriend_aby,4,4,4,0,Male,No,16,0,1,0,0,0,0,0,video1_cred_aby,cred_aby,39,1,0.704676047,2,0,0,1
212,R_1QAhHcrSpcI2Bzg,Old Control,vapefriend_anna,4,4,4,0,Male,No,16,0,1,0,0,0,0,0,video2_cred_anna,cred_anna,11,2,-0.503930041,2,0,0,0
213,R_1QAhHcrSpcI2Bzg,Old Control,vapefriend_cham,4,4,4,0,Male,No,16,0,1,0,0,0,0,0,video3_cred_cham,cred_cham,25,3,0.100373003,2,0,0,1
214,R_1QAhHcrSpcI2Bzg,Old Control,vapefriend_fab,4,4,4,0,Male,No,16,0,1,0,0,0,0,0,video4_cred_fab,cred_fab,10,4,-0.547094544,2,0,0,0
215,R_1QAhHcrSpcI2Bzg,Old Control,vapefriend_mae,4,4,4,0,Male,No,16,0,1,0,0,0,0,0,video5_cred_mae,cred_mae,30,5,0.316195519,2,0,0,1
216,R_1QAhHcrSpcI2Bzg,Old Control,vapefriend_zanx,4,4,4,0,Male,No,16,0,1,0,0,0,0,0,video6_cred_zanx,cred_zanx,10,6,-0.547094544,2,0,0,0
217,R_1QEdYqvrPZVBb1s,Old Control,vapefriend_aby,4,4,4,0,Female,Yes,14,0,0,0,0,1,0,0,video1_cred_aby,cred_aby,59,1,1.56796611,1,0,0,1
218,R_1QEdYqvrPZVBb1s,Old Control,vapefriend_anna,4,4,4,0,Female,Yes,14,0,0,0,0,1,0,0,video2_cred_anna,cred_anna,8,2,-0.63342355,1,0,0,0
219,R_1QEdYqvrPZVBb1s,Old Control,vapefriend_cham,4,4,4,0,Female,Yes,14,0,0,0,0,1,0,0,video3_cred_cham,cred_cham,20,3,-0.115449513,1,0,0,1
220,R_1QEdYqvrPZVBb1s,Old Control,vapefriend_fab,4,4,4,0,Female,Yes,14,0,0,0,0,1,0,0,video4_cred_fab,cred_fab,11,4,-0.503930041,1,0,0,0
221,R_1QEdYqvrPZVBb1s,Old Control,vapefriend_mae,4,4,4,0,Female,Yes,14,0,0,0,0,1,0,0,video5_cred_mae,cred_mae,16,5,-0.288107525,1,0,0,1
222,R_1QEdYqvrPZVBb1s,Old Control,vapefriend_zanx,4,4,4,0,Female,Yes,14,0,0,0,0,1,0,0,video6_cred_zanx,cred_zanx,20,6,-0.115449513,1,0,0,1
223,R_1QRkpra3QH1q6vN,Old Control,vapefriend_aby,4,4,4,0,Male,Yes,16,0,0,0,0,0,0,0,video1_cred_aby,cred_aby,48,1,1.093156575,3,0,0,1
224,R_1QRkpra3QH1q6vN,Old Control,vapefriend_anna,4,4,4,0,Male,Yes,16,0,0,0,0,0,0,0,video2_cred_anna,cred_anna,52,2,1.265814588,3,0,0,1
225,R_1QRkpra3QH1q6vN,Old Control,vapefriend_cham,4,4,4,0,Male,Yes,16,0,0,0,0,0,0,0,video3_cred_cham,cred_cham,50,3,1.179485582,3,0,0,1
226,R_1QRkpra3QH1q6vN,Old Control,vapefriend_fab,4,4,4,0,Male,Yes,16,0,0,0,0,0,0,0,video4_cred_fab,cred_fab,53,4,1.308979091,3,0,0,1
227,R_1QRkpra3QH1q6vN,Old Control,vapefriend_mae,4,4,4,0,Male,Yes,16,0,0,0,0,0,0,0,video5_cred_mae,cred_mae,35,5,0.532018035,3,0,0,1
228,R_1QRkpra3QH1q6vN,Old Control,vapefriend_zanx,4,4,4,0,Male,Yes,16,0,0,0,0,0,0,0,video6_cred_zanx,cred_zanx,49,6,1.136321078,3,0,0,1
229,R_1Qm334LqcwTvsZP,Old Control,vapefriend_aby,4,4,4,0,Male,No,16,0,0,0,0,1,1,0,video1_cred_aby,cred_aby,0,1,-0.978739575,3,0,0,0
230,R_1Qm334LqcwTvsZP,Old Control,vapefriend_anna,4,4,4,0,Male,No,16,0,0,0,0,1,1,0,video2_cred_anna,cred_anna,12,2,-0.460765538,3,0,0,0
231,R_1Qm334LqcwTvsZP,Old Control,vapefriend_cham,4,4,4,0,Male,No,16,0,0,0,0,1,1,0,video3_cred_cham,cred_cham,0,3,-0.978739575,3,0,0,0
232,R_1Qm334LqcwTvsZP,Old Control,vapefriend_fab,4,4,4,0,Male,No,16,0,0,0,0,1,1,0,video4_cred_fab,cred_fab,0,4,-0.978739575,3,0,0,0
233,R_1Qm334LqcwTvsZP,Old Control,vapefriend_mae,NA,NA,NA,NA,Male,No,16,0,0,0,0,1,1,0,video5_cred_mae,cred_mae,NA,5,NA,3,0,0,NA
234,R_1Qm334LqcwTvsZP,Old Control,vapefriend_zanx,3,3,3,1,Male,No,16,0,0,0,0,1,1,0,video6_cred_zanx,cred_zanx,68,6,1.956446638,3,0,0,1
235,R_1Qs0hiTkjG6rRvP,Young Control,vapefriend_aby,4,4,4,0,Female,No,17,1,1,0,0,0,1,1,video1_cred_aby,cred_aby,33,1,0.445689028,1,0,0,1
236,R_1Qs0hiTkjG6rRvP,Young Control,vapefriend_anna,4,4,4,0,Female,No,17,1,1,0,0,0,1,1,video2_cred_anna,cred_anna,27,2,0.186702009,1,0,0,1
237,R_1Qs0hiTkjG6rRvP,Young Control,vapefriend_cham,4,4,4,0,Female,No,17,1,1,0,0,0,1,1,video3_cred_cham,cred_cham,0,3,-0.978739575,1,0,0,0
238,R_1Qs0hiTkjG6rRvP,Young Control,vapefriend_fab,4,4,4,0,Female,No,17,1,1,0,0,0,1,1,video4_cred_fab,cred_fab,29,4,0.273031016,1,0,0,1
239,R_1Qs0hiTkjG6rRvP,Young Control,vapefriend_mae,4,4,4,0,Female,No,17,1,1,0,0,0,1,1,video5_cred_mae,cred_mae,31,5,0.359360022,1,0,0,1
240,R_1Qs0hiTkjG6rRvP,Young Control,vapefriend_zanx,4,4,4,0,Female,No,17,1,1,0,0,0,1,1,video6_cred_zanx,cred_zanx,15,6,-0.331272028,1,0,0,1
241,R_1RkDorUcIEK2CND,Young Treat,vapefriend_aby,2,3,4,1,Male,Yes,17,1,0,0,0,0,0,1,video1_cred_aby,cred_aby,37,1,0.618347041,1,0,0,1
242,R_1RkDorUcIEK2CND,Young Treat,vapefriend_anna,3,3,2,1,Male,Yes,17,1,0,0,0,0,0,1,video2_cred_anna,cred_anna,55,2,1.395308097,1,0,0,1
243,R_1RkDorUcIEK2CND,Young Treat,vapefriend_cham,2,3,3,1,Male,Yes,17,1,0,0,0,0,0,1,video3_cred_cham,cred_cham,65,3,1.826953129,1,0,0,1
244,R_1RkDorUcIEK2CND,Young Treat,vapefriend_fab,3,3,2,1,Male,Yes,17,1,0,0,0,0,0,1,video4_cred_fab,cred_fab,55,4,1.395308097,1,0,0,1
245,R_1RkDorUcIEK2CND,Young Treat,vapefriend_mae,2,3,3,1,Male,Yes,17,1,0,0,0,0,0,1,video5_cred_mae,cred_mae,38,5,0.661511544,1,0,0,1
246,R_1RkDorUcIEK2CND,Young Treat,vapefriend_zanx,2,3,3,1,Male,Yes,17,1,0,0,0,0,0,1,video6_cred_zanx,cred_zanx,64,6,1.783788626,1,0,0,1
247,R_1SAKxbDBtYHtb3Z,Old Control,vapefriend_aby,4,4,4,0,Female,No,16,0,1,0,0,0,1,0,video1_cred_aby,cred_aby,8,1,-0.63342355,1,0,0,0
248,R_1SAKxbDBtYHtb3Z,Old Control,vapefriend_anna,4,4,4,0,Female,No,16,0,1,0,0,0,1,0,video2_cred_anna,cred_anna,29,2,0.273031016,1,0,0,1
249,R_1SAKxbDBtYHtb3Z,Old Control,vapefriend_cham,4,4,4,0,Female,No,16,0,1,0,0,0,1,0,video3_cred_cham,cred_cham,13,3,-0.417601034,1,0,0,0
250,R_1SAKxbDBtYHtb3Z,Old Control,vapefriend_fab,4,4,4,0,Female,No,16,0,1,0,0,0,1,0,video4_cred_fab,cred_fab,25,4,0.100373003,1,0,0,1
251,R_1SAKxbDBtYHtb3Z,Old Control,vapefriend_mae,4,4,4,0,Female,No,16,0,1,0,0,0,1,0,video5_cred_mae,cred_mae,13,5,-0.417601034,1,0,0,0
252,R_1SAKxbDBtYHtb3Z,Old Control,vapefriend_zanx,4,4,4,0,Female,No,16,0,1,0,0,0,1,0,video6_cred_zanx,cred_zanx,18,6,-0.201778519,1,0,0,1
253,R_1TSQNbZa8QjGYVl,Young Treat,vapefriend_aby,4,4,4,0,Female,No,17,0,1,0,0,0,1,0,video1_cred_aby,cred_aby,0,1,-0.978739575,1,0,0,0
254,R_1TSQNbZa8QjGYVl,Young Treat,vapefriend_anna,4,4,4,0,Female,No,17,0,1,0,0,0,1,0,video2_cred_anna,cred_anna,15,2,-0.331272028,1,0,0,1
255,R_1TSQNbZa8QjGYVl,Young Treat,vapefriend_cham,4,4,4,0,Female,No,17,0,1,0,0,0,1,0,video3_cred_cham,cred_cham,0,3,-0.978739575,1,0,0,0
256,R_1TSQNbZa8QjGYVl,Young Treat,vapefriend_fab,4,4,4,0,Female,No,17,0,1,0,0,0,1,0,video4_cred_fab,cred_fab,10,4,-0.547094544,1,0,0,0
257,R_1TSQNbZa8QjGYVl,Young Treat,vapefriend_mae,4,4,4,0,Female,No,17,0,1,0,0,0,1,0,video5_cred_mae,cred_mae,0,5,-0.978739575,1,0,0,0
258,R_1TSQNbZa8QjGYVl,Young Treat,vapefriend_zanx,4,4,4,0,Female,No,17,0,1,0,0,0,1,0,video6_cred_zanx,cred_zanx,20,6,-0.115449513,1,0,0,1
259,R_1VFFzXy5A45Dddv,Old Control,vapefriend_aby,3,4,3,1,Female,Yes,15,0,0,0,0,1,0,1,video1_cred_aby,cred_aby,20,1,-0.115449513,1,0,0,1
260,R_1VFFzXy5A45Dddv,Old Control,vapefriend_anna,4,4,4,0,Female,Yes,15,0,0,0,0,1,0,1,video2_cred_anna,cred_anna,50,2,1.179485582,1,0,0,1
261,R_1VFFzXy5A45Dddv,Old Control,vapefriend_cham,4,4,3,1,Female,Yes,15,0,0,0,0,1,0,1,video3_cred_cham,cred_cham,41,3,0.791005053,1,0,0,1
262,R_1VFFzXy5A45Dddv,Old Control,vapefriend_fab,3,3,4,1,Female,Yes,15,0,0,0,0,1,0,1,video4_cred_fab,cred_fab,40,4,0.74784055,1,0,0,1
263,R_1VFFzXy5A45Dddv,Old Control,vapefriend_mae,4,4,4,0,Female,Yes,15,0,0,0,0,1,0,1,video5_cred_mae,cred_mae,21,5,-0.072285009,1,0,0,1
264,R_1VFFzXy5A45Dddv,Old Control,vapefriend_zanx,3,4,3,1,Female,Yes,15,0,0,0,0,1,0,1,video6_cred_zanx,cred_zanx,19,6,-0.158614016,1,0,0,1
265,R_1WPx4Bu0nl83jAI,Young Control,vapefriend_aby,4,4,4,0,Male,No,16,0,1,0,0,0,0,0,video1_cred_aby,cred_aby,16,1,-0.288107525,1,0,0,1
266,R_1WPx4Bu0nl83jAI,Young Control,vapefriend_anna,4,4,4,0,Male,No,16,0,1,0,0,0,0,0,video2_cred_anna,cred_anna,39,2,0.704676047,1,0,0,1
267,R_1WPx4Bu0nl83jAI,Young Control,vapefriend_cham,4,4,4,0,Male,No,16,0,1,0,0,0,0,0,video3_cred_cham,cred_cham,34,3,0.488853531,1,0,0,1
268,R_1WPx4Bu0nl83jAI,Young Control,vapefriend_fab,4,4,4,0,Male,No,16,0,1,0,0,0,0,0,video4_cred_fab,cred_fab,19,4,-0.158614016,1,0,0,1
269,R_1WPx4Bu0nl83jAI,Young Control,vapefriend_mae,4,4,4,0,Male,No,16,0,1,0,0,0,0,0,video5_cred_mae,cred_mae,34,5,0.488853531,1,0,0,1
270,R_1WPx4Bu0nl83jAI,Young Control,vapefriend_zanx,4,4,4,0,Male,No,16,0,1,0,0,0,0,0,video6_cred_zanx,cred_zanx,12,6,-0.460765538,1,0,0,0
271,R_1WUoGQYtbfD4On0,Old Treat,vapefriend_aby,4,4,4,0,Female,No,16,0,0,1,0,0,1,0,video1_cred_aby,cred_aby,0,1,-0.978739575,1,0,0,0
272,R_1WUoGQYtbfD4On0,Old Treat,vapefriend_anna,4,4,4,0,Female,No,16,0,0,1,0,0,1,0,video2_cred_anna,cred_anna,0,2,-0.978739575,1,0,0,0
273,R_1WUoGQYtbfD4On0,Old Treat,vapefriend_cham,4,4,4,0,Female,No,16,0,0,1,0,0,1,0,video3_cred_cham,cred_cham,6,3,-0.719752556,1,0,0,0
274,R_1WUoGQYtbfD4On0,Old Treat,vapefriend_fab,4,4,4,0,Female,No,16,0,0,1,0,0,1,0,video4_cred_fab,cred_fab,0,4,-0.978739575,1,0,0,0
275,R_1WUoGQYtbfD4On0,Old Treat,vapefriend_mae,4,4,4,0,Female,No,16,0,0,1,0,0,1,0,video5_cred_mae,cred_mae,8,5,-0.63342355,1,0,0,0
276,R_1WUoGQYtbfD4On0,Old Treat,vapefriend_zanx,4,4,4,0,Female,No,16,0,0,1,0,0,1,0,video6_cred_zanx,cred_zanx,2,6,-0.892410569,1,0,0,0
277,R_1X0bFHqUDPOxYiJ,Old Treat,vapefriend_aby,4,4,4,0,Male,No,16,1,0,0,0,0,0,1,video1_cred_aby,cred_aby,0,1,-0.978739575,1,0,0,0
278,R_1X0bFHqUDPOxYiJ,Old Treat,vapefriend_anna,4,4,4,0,Male,No,16,1,0,0,0,0,0,1,video2_cred_anna,cred_anna,0,2,-0.978739575,1,0,0,0
279,R_1X0bFHqUDPOxYiJ,Old Treat,vapefriend_cham,4,4,4,0,Male,No,16,1,0,0,0,0,0,1,video3_cred_cham,cred_cham,0,3,-0.978739575,1,0,0,0
