,ResponseId,Condition,influencer_video,harm_score,harm_score_factor,Condition,Sex,Ethnicity,Age,white,asian,black,multi,other,infl_expos,harmvape_pretest,video_id,influencer,credibility_median,video_number,credibility_median_rescale,sm_freq_use,sub_30dayuse,harm_pretest_binary,credibility_median_binary
903,R_37paGNSEIJSL9rs,Old Treat,harm_cham,1,1,Old Treat,Female,Yes,16,0,0,0,0,1,0,2,video3_cred_cham,cred_cham,19,3,-0.446375807,1,0,0,0
904,R_37paGNSEIJSL9rs,Old Treat,harm_fab,1,1,Old Treat,Female,Yes,16,0,0,0,0,1,0,2,video4_cred_fab,cred_fab,0,4,-1.114512449,1,0,0,0
905,R_37paGNSEIJSL9rs,Old Treat,harm_mae,1,1,Old Treat,Female,Yes,16,0,0,0,0,1,0,2,video5_cred_mae,cred_mae,0,5,-1.114512449,1,0,0,0
906,R_37paGNSEIJSL9rs,Old Treat,harm_zanx,1,1,Old Treat,Female,Yes,16,0,0,0,0,1,0,2,video6_cred_zanx,cred_zanx,0,6,-1.114512449,1,0,0,0
907,R_3810CyaTUh4J7tT,Young Treat,harm_aby,3,3,Young Treat,Male,Yes,16,0,0,1,0,0,1,4,video1_cred_aby,cred_aby,78,1,1.628364295,2,1,1,1
908,R_3810CyaTUh4J7tT,Young Treat,harm_anna,3,3,Young Treat,Male,Yes,16,0,0,1,0,0,1,4,video2_cred_anna,cred_anna,73,2,1.452538862,2,1,1,1
909,R_3810CyaTUh4J7tT,Young Treat,harm_cham,3,3,Young Treat,Male,Yes,16,0,0,1,0,0,1,4,video3_cred_cham,cred_cham,76,3,1.558034122,2,1,1,1
910,R_3810CyaTUh4J7tT,Young Treat,harm_fab,3,3,Young Treat,Male,Yes,16,0,0,1,0,0,1,4,video4_cred_fab,cred_fab,70,4,1.347043603,2,1,1,1
911,R_3810CyaTUh4J7tT,Young Treat,harm_mae,3,3,Young Treat,Male,Yes,16,0,0,1,0,0,1,4,video5_cred_mae,cred_mae,74,5,1.487703949,2,1,1,1
912,R_3810CyaTUh4J7tT,Young Treat,harm_zanx,3,3,Young Treat,Male,Yes,16,0,0,1,0,0,1,4,video6_cred_zanx,cred_zanx,71,6,1.382208689,2,1,1,1
913,R_39rYxfrCK3yLZ7z,Old Treat,harm_aby,2,2,Old Treat,Female,Yes,17,0,0,0,0,1,1,2,video1_cred_aby,cred_aby,19,1,-0.446375807,1,0,0,0
914,R_39rYxfrCK3yLZ7z,Old Treat,harm_anna,2,2,Old Treat,Female,Yes,17,0,0,0,0,1,1,2,video2_cred_anna,cred_anna,6,2,-0.903521931,1,0,0,0
915,R_39rYxfrCK3yLZ7z,Old Treat,harm_cham,2,2,Old Treat,Female,Yes,17,0,0,0,0,1,1,2,video3_cred_cham,cred_cham,30,3,-0.059559855,1,0,0,1
916,R_39rYxfrCK3yLZ7z,Old Treat,harm_fab,2,2,Old Treat,Female,Yes,17,0,0,0,0,1,1,2,video4_cred_fab,cred_fab,3,4,-1.00901719,1,0,0,0
917,R_39rYxfrCK3yLZ7z,Old Treat,harm_mae,2,2,Old Treat,Female,Yes,17,0,0,0,0,1,1,2,video5_cred_mae,cred_mae,50,5,0.643741874,1,0,0,1
918,R_39rYxfrCK3yLZ7z,Old Treat,harm_zanx,2,2,Old Treat,Female,Yes,17,0,0,0,0,1,1,2,video6_cred_zanx,cred_zanx,13,6,-0.657366325,1,0,0,0
919,R_39wjfWJKxUfJ4rL,Young Control,harm_aby,2,2,Young Control,Female,No,17,1,0,0,0,0,0,2,video1_cred_aby,cred_aby,6,1,-0.903521931,1,0,0,0
920,R_39wjfWJKxUfJ4rL,Young Control,harm_anna,2,2,Young Control,Female,No,17,1,0,0,0,0,0,2,video2_cred_anna,cred_anna,8,2,-0.833191758,1,0,0,0
921,R_39wjfWJKxUfJ4rL,Young Control,harm_cham,2,2,Young Control,Female,No,17,1,0,0,0,0,0,2,video3_cred_cham,cred_cham,20,3,-0.41121072,1,0,0,0
922,R_39wjfWJKxUfJ4rL,Young Control,harm_fab,2,2,Young Control,Female,No,17,1,0,0,0,0,0,2,video4_cred_fab,cred_fab,8,4,-0.833191758,1,0,0,0
923,R_39wjfWJKxUfJ4rL,Young Control,harm_mae,2,2,Young Control,Female,No,17,1,0,0,0,0,0,2,video5_cred_mae,cred_mae,4,5,-0.973852103,1,0,0,0
924,R_39wjfWJKxUfJ4rL,Young Control,harm_zanx,2,2,Young Control,Female,No,17,1,0,0,0,0,0,2,video6_cred_zanx,cred_zanx,7,6,-0.868356844,1,0,0,0
925,R_3BLwvvBYNsdt67v,Old Treat,harm_aby,1,1,Old Treat,Female,Yes,17,1,0,0,0,0,0,1,video1_cred_aby,cred_aby,40,1,0.292091009,1,0,0,1
926,R_3BLwvvBYNsdt67v,Old Treat,harm_anna,1,1,Old Treat,Female,Yes,17,1,0,0,0,0,0,1,video2_cred_anna,cred_anna,37,2,0.18659575,1,0,0,1
927,R_3BLwvvBYNsdt67v,Old Treat,harm_cham,1,1,Old Treat,Female,Yes,17,1,0,0,0,0,0,1,video3_cred_cham,cred_cham,11,3,-0.727696498,1,0,0,0
928,R_3BLwvvBYNsdt67v,Old Treat,harm_fab,1,1,Old Treat,Female,Yes,17,1,0,0,0,0,0,1,video4_cred_fab,cred_fab,35,4,0.116265577,1,0,0,1
929,R_3BLwvvBYNsdt67v,Old Treat,harm_mae,1,1,Old Treat,Female,Yes,17,1,0,0,0,0,0,1,video5_cred_mae,cred_mae,20,5,-0.41121072,1,0,0,0
930,R_3BLwvvBYNsdt67v,Old Treat,harm_zanx,1,1,Old Treat,Female,Yes,17,1,0,0,0,0,0,1,video6_cred_zanx,cred_zanx,7,6,-0.868356844,1,0,0,0
931,R_3BsTuRG6HphREme,Old Control,harm_aby,1,1,Old Control,Female,Yes,15,0,0,0,0,1,0,1,video1_cred_aby,cred_aby,1,1,-1.079347363,1,0,0,0
932,R_3BsTuRG6HphREme,Old Control,harm_anna,1,1,Old Control,Female,Yes,15,0,0,0,0,1,0,1,video2_cred_anna,cred_anna,7,2,-0.868356844,1,0,0,0
933,R_3BsTuRG6HphREme,Old Control,harm_cham,1,1,Old Control,Female,Yes,15,0,0,0,0,1,0,1,video3_cred_cham,cred_cham,7,3,-0.868356844,1,0,0,0
934,R_3BsTuRG6HphREme,Old Control,harm_fab,1,1,Old Control,Female,Yes,15,0,0,0,0,1,0,1,video4_cred_fab,cred_fab,8,4,-0.833191758,1,0,0,0
935,R_3BsTuRG6HphREme,Old Control,harm_mae,1,1,Old Control,Female,Yes,15,0,0,0,0,1,0,1,video5_cred_mae,cred_mae,5,5,-0.938687017,1,0,0,0
936,R_3BsTuRG6HphREme,Old Control,harm_zanx,1,1,Old Control,Female,Yes,15,0,0,0,0,1,0,1,video6_cred_zanx,cred_zanx,4,6,-0.973852103,1,0,0,0
937,R_3BwTxL5Y0Yjgg8N,Old Control,harm_aby,2,2,Old Control,Female,No,15,1,0,0,0,0,0,2,video1_cred_aby,cred_aby,0,1,-1.114512449,1,0,0,0
938,R_3BwTxL5Y0Yjgg8N,Old Control,harm_anna,2,2,Old Control,Female,No,15,1,0,0,0,0,0,2,video2_cred_anna,cred_anna,0,2,-1.114512449,1,0,0,0
939,R_3BwTxL5Y0Yjgg8N,Old Control,harm_cham,2,2,Old Control,Female,No,15,1,0,0,0,0,0,2,video3_cred_cham,cred_cham,0,3,-1.114512449,1,0,0,0
940,R_3BwTxL5Y0Yjgg8N,Old Control,harm_fab,2,2,Old Control,Female,No,15,1,0,0,0,0,0,2,video4_cred_fab,cred_fab,0,4,-1.114512449,1,0,0,0
941,R_3BwTxL5Y0Yjgg8N,Old Control,harm_mae,2,2,Old Control,Female,No,15,1,0,0,0,0,0,2,video5_cred_mae,cred_mae,0,5,-1.114512449,1,0,0,0
942,R_3BwTxL5Y0Yjgg8N,Old Control,harm_zanx,2,2,Old Control,Female,No,15,1,0,0,0,0,0,2,video6_cred_zanx,cred_zanx,0,6,-1.114512449,1,0,0,0
943,R_3CEx2EqIjxHVOsr,Old Control,harm_aby,1,1,Old Control,Female,No,17,0,0,1,0,0,1,1,video1_cred_aby,cred_aby,15,1,-0.587036152,2,0,0,0
944,R_3CEx2EqIjxHVOsr,Old Control,harm_anna,1,1,Old Control,Female,No,17,0,0,1,0,0,1,1,video2_cred_anna,cred_anna,23,2,-0.305715461,2,0,0,1
945,R_3CEx2EqIjxHVOsr,Old Control,harm_cham,1,1,Old Control,Female,No,17,0,0,1,0,0,1,1,video3_cred_cham,cred_cham,35,3,0.116265577,2,0,0,1
946,R_3CEx2EqIjxHVOsr,Old Control,harm_fab,1,1,Old Control,Female,No,17,0,0,1,0,0,1,1,video4_cred_fab,cred_fab,11,4,-0.727696498,2,0,0,0
947,R_3CEx2EqIjxHVOsr,Old Control,harm_mae,1,1,Old Control,Female,No,17,0,0,1,0,0,1,1,video5_cred_mae,cred_mae,7,5,-0.868356844,2,0,0,0
948,R_3CEx2EqIjxHVOsr,Old Control,harm_zanx,1,1,Old Control,Female,No,17,0,0,1,0,0,1,1,video6_cred_zanx,cred_zanx,23,6,-0.305715461,2,0,0,1
949,R_3CJBqRduGuiABun,Old Treat,harm_aby,2,2,Old Treat,Female,Yes,17,0,0,0,0,0,1,2,video1_cred_aby,cred_aby,39,1,0.256925923,1,1,0,1
950,R_3CJBqRduGuiABun,Old Treat,harm_anna,2,2,Old Treat,Female,Yes,17,0,0,0,0,0,1,2,video2_cred_anna,cred_anna,40,2,0.292091009,1,1,0,1
951,R_3CJBqRduGuiABun,Old Treat,harm_cham,2,2,Old Treat,Female,Yes,17,0,0,0,0,0,1,2,video3_cred_cham,cred_cham,83,3,1.804189727,1,1,0,1
952,R_3CJBqRduGuiABun,Old Treat,harm_fab,2,2,Old Treat,Female,Yes,17,0,0,0,0,0,1,2,video4_cred_fab,cred_fab,53,4,0.749237133,1,1,0,1
953,R_3CJBqRduGuiABun,Old Treat,harm_mae,1,1,Old Treat,Female,Yes,17,0,0,0,0,0,1,2,video5_cred_mae,cred_mae,66,5,1.206383257,1,1,0,1
954,R_3CJBqRduGuiABun,Old Treat,harm_zanx,1,1,Old Treat,Female,Yes,17,0,0,0,0,0,1,2,video6_cred_zanx,cred_zanx,8,6,-0.833191758,1,1,0,0
955,R_3CeNuHoiHmIJH6p,Young Treat,harm_aby,1,1,Young Treat,Male,No,16,0,1,0,0,0,0,1,video1_cred_aby,cred_aby,41,1,0.327256096,1,0,0,1
956,R_3CeNuHoiHmIJH6p,Young Treat,harm_anna,2,2,Young Treat,Male,No,16,0,1,0,0,0,0,1,video2_cred_anna,cred_anna,43,2,0.397586269,1,0,0,1
957,R_3CeNuHoiHmIJH6p,Young Treat,harm_cham,1,1,Young Treat,Male,No,16,0,1,0,0,0,0,1,video3_cred_cham,cred_cham,21,3,-0.376045634,1,0,0,0
958,R_3CeNuHoiHmIJH6p,Young Treat,harm_fab,1,1,Young Treat,Male,No,16,0,1,0,0,0,0,1,video4_cred_fab,cred_fab,64,4,1.136053084,1,0,0,1
959,R_3CeNuHoiHmIJH6p,Young Treat,harm_mae,1,1,Young Treat,Male,No,16,0,1,0,0,0,0,1,video5_cred_mae,cred_mae,33,5,0.045935404,1,0,0,1
960,R_3CeNuHoiHmIJH6p,Young Treat,harm_zanx,1,1,Young Treat,Male,No,16,0,1,0,0,0,0,1,video6_cred_zanx,cred_zanx,21,6,-0.376045634,1,0,0,0
961,R_3CpII6EvZG8X87F,Old Control,harm_aby,1,1,Old Control,Female,No,15,1,0,1,1,0,0,1,video1_cred_aby,cred_aby,31,1,-0.024394769,1,0,0,1
962,R_3CpII6EvZG8X87F,Old Control,harm_anna,1,1,Old Control,Female,No,15,1,0,1,1,0,0,1,video2_cred_anna,cred_anna,15,2,-0.587036152,1,0,0,0
963,R_3CpII6EvZG8X87F,Old Control,harm_cham,1,1,Old Control,Female,No,15,1,0,1,1,0,0,1,video3_cred_cham,cred_cham,11,3,-0.727696498,1,0,0,0
964,R_3CpII6EvZG8X87F,Old Control,harm_fab,1,1,Old Control,Female,No,15,1,0,1,1,0,0,1,video4_cred_fab,cred_fab,16,4,-0.551871066,1,0,0,0
965,R_3CpII6EvZG8X87F,Old Control,harm_mae,1,1,Old Control,Female,No,15,1,0,1,1,0,0,1,video5_cred_mae,cred_mae,13,5,-0.657366325,1,0,0,0
966,R_3CpII6EvZG8X87F,Old Control,harm_zanx,1,1,Old Control,Female,No,15,1,0,1,1,0,0,1,video6_cred_zanx,cred_zanx,8,6,-0.833191758,1,0,0,0
967,R_3ERqyPZMTYvgpHF,Old Treat,harm_aby,2,2,Old Treat,Female,Yes,15,1,0,0,0,0,1,3,video1_cred_aby,cred_aby,66,1,1.206383257,1,1,1,1
968,R_3ERqyPZMTYvgpHF,Old Treat,harm_anna,2,2,Old Treat,Female,Yes,15,1,0,0,0,0,1,3,video2_cred_anna,cred_anna,68,2,1.27671343,1,1,1,1
969,R_3ERqyPZMTYvgpHF,Old Treat,harm_cham,2,2,Old Treat,Female,Yes,15,1,0,0,0,0,1,3,video3_cred_cham,cred_cham,58,3,0.925062565,1,1,1,1
970,R_3ERqyPZMTYvgpHF,Old Treat,harm_fab,3,3,Old Treat,Female,Yes,15,1,0,0,0,0,1,3,video4_cred_fab,cred_fab,71,4,1.382208689,1,1,1,1
971,R_3ERqyPZMTYvgpHF,Old Treat,harm_mae,2,2,Old Treat,Female,Yes,15,1,0,0,0,0,1,3,video5_cred_mae,cred_mae,70,5,1.347043603,1,1,1,1
972,R_3ERqyPZMTYvgpHF,Old Treat,harm_zanx,3,3,Old Treat,Female,Yes,15,1,0,0,0,0,1,3,video6_cred_zanx,cred_zanx,47,6,0.538246614,1,1,1,1
973,R_3F6x7pgDTpq6ALf,Young Control,harm_aby,1,1,Young Control,Female,NA,17,0,0,0,0,0,0,1,video1_cred_aby,cred_aby,0,1,-1.114512449,1,0,0,0
974,R_3F6x7pgDTpq6ALf,Young Control,harm_anna,1,1,Young Control,Female,NA,17,0,0,0,0,0,0,1,video2_cred_anna,cred_anna,0,2,-1.114512449,1,0,0,0
975,R_3F6x7pgDTpq6ALf,Young Control,harm_cham,1,1,Young Control,Female,NA,17,0,0,0,0,0,0,1,video3_cred_cham,cred_cham,0,3,-1.114512449,1,0,0,0
976,R_3F6x7pgDTpq6ALf,Young Control,harm_fab,1,1,Young Control,Female,NA,17,0,0,0,0,0,0,1,video4_cred_fab,cred_fab,0,4,-1.114512449,1,0,0,0
977,R_3F6x7pgDTpq6ALf,Young Control,harm_mae,1,1,Young Control,Female,NA,17,0,0,0,0,0,0,1,video5_cred_mae,cred_mae,0,5,-1.114512449,1,0,0,0
978,R_3F6x7pgDTpq6ALf,Young Control,harm_zanx,1,1,Young Control,Female,NA,17,0,0,0,0,0,0,1,video6_cred_zanx,cred_zanx,0,6,-1.114512449,1,0,0,0
979,R_3FQyBo8ZfEKXSu1,Old Control,harm_aby,1,1,Old Control,Female,No,14,1,0,0,0,0,0,1,video1_cred_aby,cred_aby,17,1,-0.516705979,3,0,0,0
980,R_3FQyBo8ZfEKXSu1,Old Control,harm_anna,1,1,Old Control,Female,No,14,1,0,0,0,0,0,1,video2_cred_anna,cred_anna,21,2,-0.376045634,3,0,0,0
981,R_3FQyBo8ZfEKXSu1,Old Control,harm_cham,2,2,Old Control,Female,No,14,1,0,0,0,0,0,1,video3_cred_cham,cred_cham,23,3,-0.305715461,3,0,0,1
982,R_3FQyBo8ZfEKXSu1,Old Control,harm_fab,1,1,Old Control,Female,No,14,1,0,0,0,0,0,1,video4_cred_fab,cred_fab,11,4,-0.727696498,3,0,0,0
983,R_3FQyBo8ZfEKXSu1,Old Control,harm_mae,1,1,Old Control,Female,No,14,1,0,0,0,0,0,1,video5_cred_mae,cred_mae,14,5,-0.622201239,3,0,0,0
984,R_3FQyBo8ZfEKXSu1,Old Control,harm_zanx,2,2,Old Control,Female,No,14,1,0,0,0,0,0,1,video6_cred_zanx,cred_zanx,26,6,-0.200220201,3,0,0,1
985,R_3FUtkkkL2UehsJX,Old Control,harm_aby,2,2,Old Control,Female,Yes,16,1,0,0,0,0,1,1,video1_cred_aby,cred_aby,8,1,-0.833191758,1,0,0,0
986,R_3FUtkkkL2UehsJX,Old Control,harm_anna,1,1,Old Control,Female,Yes,16,1,0,0,0,0,1,1,video2_cred_anna,cred_anna,16,2,-0.551871066,1,0,0,0
987,R_3FUtkkkL2UehsJX,Old Control,harm_cham,1,1,Old Control,Female,Yes,16,1,0,0,0,0,1,1,video3_cred_cham,cred_cham,0,3,-1.114512449,1,0,0,0
988,R_3FUtkkkL2UehsJX,Old Control,harm_fab,2,2,Old Control,Female,Yes,16,1,0,0,0,0,1,1,video4_cred_fab,cred_fab,5,4,-0.938687017,1,0,0,0
989,R_3FUtkkkL2UehsJX,Old Control,harm_mae,3,3,Old Control,Female,Yes,16,1,0,0,0,0,1,1,video5_cred_mae,cred_mae,9,5,-0.798026671,1,0,0,0
990,R_3FUtkkkL2UehsJX,Old Control,harm_zanx,1,1,Old Control,Female,Yes,16,1,0,0,0,0,1,1,video6_cred_zanx,cred_zanx,0,6,-1.114512449,1,0,0,0
991,R_3FhZvpPtUTkXuNP,Old Control,harm_aby,1,1,Old Control,Female,No,17,0,0,1,0,0,0,1,video1_cred_aby,cred_aby,7,1,-0.868356844,1,0,0,0
992,R_3FhZvpPtUTkXuNP,Old Control,harm_anna,1,1,Old Control,Female,No,17,0,0,1,0,0,0,1,video2_cred_anna,cred_anna,28,2,-0.129890028,1,0,0,1
993,R_3FhZvpPtUTkXuNP,Old Control,harm_cham,1,1,Old Control,Female,No,17,0,0,1,0,0,0,1,video3_cred_cham,cred_cham,50,3,0.643741874,1,0,0,1
994,R_3FhZvpPtUTkXuNP,Old Control,harm_fab,1,1,Old Control,Female,No,17,0,0,1,0,0,0,1,video4_cred_fab,cred_fab,7,4,-0.868356844,1,0,0,0
995,R_3FhZvpPtUTkXuNP,Old Control,harm_mae,1,1,Old Control,Female,No,17,0,0,1,0,0,0,1,video5_cred_mae,cred_mae,15,5,-0.587036152,1,0,0,0
996,R_3FhZvpPtUTkXuNP,Old Control,harm_zanx,1,1,Old Control,Female,No,17,0,0,1,0,0,0,1,video6_cred_zanx,cred_zanx,9,6,-0.798026671,1,0,0,0
997,R_3H58e7K4smsnqEN,Young Treat,harm_aby,2,2,Young Treat,Female,Yes,16,0,0,0,0,1,0,1,video1_cred_aby,cred_aby,18,1,-0.481540893,2,0,0,0
998,R_3H58e7K4smsnqEN,Young Treat,harm_anna,2,2,Young Treat,Female,Yes,16,0,0,0,0,1,0,1,video2_cred_anna,cred_anna,32,2,0.010770317,2,0,0,1
999,R_3H58e7K4smsnqEN,Young Treat,harm_cham,2,2,Young Treat,Female,Yes,16,0,0,0,0,1,0,1,video3_cred_cham,cred_cham,15,3,-0.587036152,2,0,0,0
1000,R_3H58e7K4smsnqEN,Young Treat,harm_fab,2,2,Young Treat,Female,Yes,16,0,0,0,0,1,0,1,video4_cred_fab,cred_fab,21,4,-0.376045634,2,0,0,0
1001,R_3H58e7K4smsnqEN,Young Treat,harm_mae,2,2,Young Treat,Female,Yes,16,0,0,0,0,1,0,1,video5_cred_mae,cred_mae,16,5,-0.551871066,2,0,0,0
1002,R_3H58e7K4smsnqEN,Young Treat,harm_zanx,2,2,Young Treat,Female,Yes,16,0,0,0,0,1,0,1,video6_cred_zanx,cred_zanx,21,6,-0.376045634,2,0,0,0
1003,R_3HTzbQb8wxEtYi4,Old Treat,harm_aby,1,1,Old Treat,Female,Yes,15,0,0,0,0,1,0,1,video1_cred_aby,cred_aby,10,1,-0.762861585,1,0,0,0
1004,R_3HTzbQb8wxEtYi4,Old Treat,harm_anna,2,2,Old Treat,Female,Yes,15,0,0,0,0,1,0,1,video2_cred_anna,cred_anna,5,2,-0.938687017,1,0,0,0
1005,R_3HTzbQb8wxEtYi4,Old Treat,harm_cham,1,1,Old Treat,Female,Yes,15,0,0,0,0,1,0,1,video3_cred_cham,cred_cham,20,3,-0.41121072,1,0,0,0
1006,R_3HTzbQb8wxEtYi4,Old Treat,harm_fab,1,1,Old Treat,Female,Yes,15,0,0,0,0,1,0,1,video4_cred_fab,cred_fab,10,4,-0.762861585,1,0,0,0
1007,R_3HTzbQb8wxEtYi4,Old Treat,harm_mae,2,2,Old Treat,Female,Yes,15,0,0,0,0,1,0,1,video5_cred_mae,cred_mae,35,5,0.116265577,1,0,0,1
1008,R_3HTzbQb8wxEtYi4,Old Treat,harm_zanx,1,1,Old Treat,Female,Yes,15,0,0,0,0,1,0,1,video6_cred_zanx,cred_zanx,15,6,-0.587036152,1,0,0,0
1009,R_3I5CNmx7T50QCcm,Young Treat,harm_aby,2,2,Young Treat,Female,No,16,1,0,0,0,0,0,2,video1_cred_aby,cred_aby,0,1,-1.114512449,1,0,0,0
1010,R_3I5CNmx7T50QCcm,Young Treat,harm_anna,2,2,Young Treat,Female,No,16,1,0,0,0,0,0,2,video2_cred_anna,cred_anna,0,2,-1.114512449,1,0,0,0
1011,R_3I5CNmx7T50QCcm,Young Treat,harm_cham,2,2,Young Treat,Female,No,16,1,0,0,0,0,0,2,video3_cred_cham,cred_cham,0,3,-1.114512449,1,0,0,0
1012,R_3I5CNmx7T50QCcm,Young Treat,harm_fab,2,2,Young Treat,Female,No,16,1,0,0,0,0,0,2,video4_cred_fab,cred_fab,0,4,-1.114512449,1,0,0,0
1013,R_3I5CNmx7T50QCcm,Young Treat,harm_mae,2,2,Young Treat,Female,No,16,1,0,0,0,0,0,2,video5_cred_mae,cred_mae,14,5,-0.622201239,1,0,0,0
1014,R_3I5CNmx7T50QCcm,Young Treat,harm_zanx,2,2,Young Treat,Female,No,16,1,0,0,0,0,0,2,video6_cred_zanx,cred_zanx,0,6,-1.114512449,1,0,0,0
1015,R_3IDXMy5c0E025yt,Young Control,harm_aby,1,1,Young Control,Male,Yes,14,0,0,0,0,0,0,2,video1_cred_aby,cred_aby,14,1,-0.622201239,1,0,0,0
1016,R_3IDXMy5c0E025yt,Young Control,harm_anna,2,2,Young Control,Male,Yes,14,0,0,0,0,0,0,2,video2_cred_anna,cred_anna,11,2,-0.727696498,1,0,0,0
1017,R_3IDXMy5c0E025yt,Young Control,harm_cham,1,1,Young Control,Male,Yes,14,0,0,0,0,0,0,2,video3_cred_cham,cred_cham,8,3,-0.833191758,1,0,0,0
1018,R_3IDXMy5c0E025yt,Young Control,harm_fab,1,1,Young Control,Male,Yes,14,0,0,0,0,0,0,2,video4_cred_fab,cred_fab,12,4,-0.692531412,1,0,0,0
1019,R_3IDXMy5c0E025yt,Young Control,harm_mae,1,1,Young Control,Male,Yes,14,0,0,0,0,0,0,2,video5_cred_mae,cred_mae,9,5,-0.798026671,1,0,0,0
1020,R_3IDXMy5c0E025yt,Young Control,harm_zanx,1,1,Young Control,Male,Yes,14,0,0,0,0,0,0,2,video6_cred_zanx,cred_zanx,8,6,-0.833191758,1,0,0,0
1021,R_3IGD34Et91VZPXP,Old Control,harm_aby,1,1,Old Control,Female,Yes,17,0,0,1,1,0,0,1,video1_cred_aby,cred_aby,50,1,0.643741874,1,0,0,1
1022,R_3IGD34Et91VZPXP,Old Control,harm_anna,1,1,Old Control,Female,Yes,17,0,0,1,1,0,0,1,video2_cred_anna,cred_anna,25,2,-0.235385288,1,0,0,1
1023,R_3IGD34Et91VZPXP,Old Control,harm_cham,1,1,Old Control,Female,Yes,17,0,0,1,1,0,0,1,video3_cred_cham,cred_cham,40,3,0.292091009,1,0,0,1
1024,R_3IGD34Et91VZPXP,Old Control,harm_fab,1,1,Old Control,Female,Yes,17,0,0,1,1,0,0,1,video4_cred_fab,cred_fab,40,4,0.292091009,1,0,0,1
1025,R_3IGD34Et91VZPXP,Old Control,harm_mae,1,1,Old Control,Female,Yes,17,0,0,1,1,0,0,1,video5_cred_mae,cred_mae,20,5,-0.41121072,1,0,0,0
1026,R_3IGD34Et91VZPXP,Old Control,harm_zanx,1,1,Old Control,Female,Yes,17,0,0,1,1,0,0,1,video6_cred_zanx,cred_zanx,30,6,-0.059559855,1,0,0,1
1027,R_3JepPjUPKeEnHnv,Young Control,harm_aby,4,4,Young Control,Female,Yes,17,0,0,0,0,1,0,2,video1_cred_aby,cred_aby,7,1,-0.868356844,1,0,0,0
1028,R_3JepPjUPKeEnHnv,Young Control,harm_anna,2,2,Young Control,Female,Yes,17,0,0,0,0,1,0,2,video2_cred_anna,cred_anna,40,2,0.292091009,1,0,0,1
1029,R_3JepPjUPKeEnHnv,Young Control,harm_cham,2,2,Young Control,Female,Yes,17,0,0,0,0,1,0,2,video3_cred_cham,cred_cham,10,3,-0.762861585,1,0,0,0
1030,R_3JepPjUPKeEnHnv,Young Control,harm_fab,2,2,Young Control,Female,Yes,17,0,0,0,0,1,0,2,video4_cred_fab,cred_fab,10,4,-0.762861585,1,0,0,0
1031,R_3JepPjUPKeEnHnv,Young Control,harm_mae,2,2,Young Control,Female,Yes,17,0,0,0,0,1,0,2,video5_cred_mae,cred_mae,8,5,-0.833191758,1,0,0,0
1032,R_3JepPjUPKeEnHnv,Young Control,harm_zanx,2,2,Young Control,Female,Yes,17,0,0,0,0,1,0,2,video6_cred_zanx,cred_zanx,13,6,-0.657366325,1,0,0,0
1033,R_3JgDwhkdm18GBMF,Young Treat,harm_aby,1,1,Young Treat,Female,Yes,17,1,0,0,0,0,0,1,video1_cred_aby,cred_aby,80,1,1.698694468,1,0,0,1
1034,R_3JgDwhkdm18GBMF,Young Treat,harm_anna,1,1,Young Treat,Female,Yes,17,1,0,0,0,0,0,1,video2_cred_anna,cred_anna,70,2,1.347043603,1,0,0,1
1035,R_3JgDwhkdm18GBMF,Young Treat,harm_cham,1,1,Young Treat,Female,Yes,17,1,0,0,0,0,0,1,video3_cred_cham,cred_cham,82,3,1.76902464,1,0,0,1
1036,R_3JgDwhkdm18GBMF,Young Treat,harm_fab,1,1,Young Treat,Female,Yes,17,1,0,0,0,0,0,1,video4_cred_fab,cred_fab,30,4,-0.059559855,1,0,0,1
1037,R_3JgDwhkdm18GBMF,Young Treat,harm_mae,1,1,Young Treat,Female,Yes,17,1,0,0,0,0,0,1,video5_cred_mae,cred_mae,50,5,0.643741874,1,0,0,1
1038,R_3JgDwhkdm18GBMF,Young Treat,harm_zanx,1,1,Young Treat,Female,Yes,17,1,0,0,0,0,0,1,video6_cred_zanx,cred_zanx,65,6,1.171218171,1,0,0,1
1039,R_3JkLj7SMz2OhrX2,Young Control,harm_aby,2,2,Young Control,Female,Yes,17,0,0,0,0,1,1,1,video1_cred_aby,cred_aby,0,1,-1.114512449,1,1,0,0
1040,R_3JkLj7SMz2OhrX2,Young Control,harm_anna,3,3,Young Control,Female,Yes,17,0,0,0,0,1,1,1,video2_cred_anna,cred_anna,0,2,-1.114512449,1,1,0,0
1041,R_3JkLj7SMz2OhrX2,Young Control,harm_cham,3,3,Young Control,Female,Yes,17,0,0,0,0,1,1,1,video3_cred_cham,cred_cham,15,3,-0.587036152,1,1,0,0
1042,R_3JkLj7SMz2OhrX2,Young Control,harm_fab,3,3,Young Control,Female,Yes,17,0,0,0,0,1,1,1,video4_cred_fab,cred_fab,0,4,-1.114512449,1,1,0,0
1043,R_3JkLj7SMz2OhrX2,Young Control,harm_mae,4,4,Young Control,Female,Yes,17,0,0,0,0,1,1,1,video5_cred_mae,cred_mae,20,5,-0.41121072,1,1,0,0
1044,R_3JkLj7SMz2OhrX2,Young Control,harm_zanx,4,4,Young Control,Female,Yes,17,0,0,0,0,1,1,1,video6_cred_zanx,cred_zanx,10,6,-0.762861585,1,1,0,0
