,ResponseId,Condition,influencer_video,vape_cool,vape_attr,video_id,influencer,credibility_median,video_number,credibility_median_rescale,Sex,Ethnicity,Age,white,asian,black,multi,other,infl_expos,vape_appeal,vape_appeal_sum,vape_appeal_pretest_sum,vape_appeal_pretest_3cat,vape_appeal_t3,Ethnicity,Sex,sm_freq_use,sub_30dayuse,credibility_median_binary
129,R_18LJyj9fFn6AJVu,Young Treat,cham,1,5,video3_cred_cham,cred_cham,15,3,-0.587036152,Male,Yes,1,0,0,0,0,1,1,3,6,4,Low,High,Yes,Male,1,0,0
130,R_18LJyj9fFn6AJVu,Young Treat,fab,1,1,video4_cred_fab,cred_fab,10,4,-0.762861585,Male,Yes,1,0,0,0,0,1,1,1,2,4,Low,Moderate,Yes,Male,1,0,0
131,R_18LJyj9fFn6AJVu,Young Treat,mae,1,4,video5_cred_mae,cred_mae,32,5,0.010770317,Male,Yes,1,0,0,0,0,1,1,2.5,5,4,Low,High,Yes,Male,1,0,1
132,R_18LJyj9fFn6AJVu,Young Treat,zanx,1,0,video6_cred_zanx,cred_zanx,13,6,-0.657366325,Male,Yes,1,0,0,0,0,1,1,0.5,1,4,Low,Moderate,Yes,Male,1,0,0
133,R_18toCMgQjhdk3bb,Young Control,aby,4,0,video1_cred_aby,cred_aby,73,1,1.452538862,Male,Yes,4,0,0,0,0,1,0,2,4,7,Moderate,High,Yes,Male,1,0,1
134,R_18toCMgQjhdk3bb,Young Control,anna,4,6,video2_cred_anna,cred_anna,77,2,1.593199208,Male,Yes,4,0,0,0,0,1,0,5,10,7,Moderate,High,Yes,Male,1,0,1
135,R_18toCMgQjhdk3bb,Young Control,cham,4,4,video3_cred_cham,cred_cham,67,3,1.241548344,Male,Yes,4,0,0,0,0,1,0,4,8,7,Moderate,High,Yes,Male,1,0,1
136,R_18toCMgQjhdk3bb,Young Control,fab,3,0,video4_cred_fab,cred_fab,81,4,1.733859554,Male,Yes,4,0,0,0,0,1,0,1.5,3,7,Moderate,Moderate,Yes,Male,1,0,1
137,R_18toCMgQjhdk3bb,Young Control,mae,4,6,video5_cred_mae,cred_mae,73,5,1.452538862,Male,Yes,4,0,0,0,0,1,0,5,10,7,Moderate,High,Yes,Male,1,0,1
138,R_18toCMgQjhdk3bb,Young Control,zanx,4,0,video6_cred_zanx,cred_zanx,71,6,1.382208689,Male,Yes,4,0,0,0,0,1,0,2,4,7,Moderate,High,Yes,Male,1,0,1
139,R_1AG4IjdDDq9AHNx,Old Control,aby,NA,NA,video1_cred_aby,cred_aby,NA,1,NA,Male,No,1,1,0,0,0,0,0,NA,NA,2,Low,NA,No,Male,3,0,NA
140,R_1AG4IjdDDq9AHNx,Old Control,anna,NA,NA,video2_cred_anna,cred_anna,6,2,-0.903521931,Male,No,1,1,0,0,0,0,0,NA,NA,2,Low,NA,No,Male,3,0,0
141,R_1AG4IjdDDq9AHNx,Old Control,cham,NA,NA,video3_cred_cham,cred_cham,NA,3,NA,Male,No,1,1,0,0,0,0,0,NA,NA,2,Low,NA,No,Male,3,0,NA
142,R_1AG4IjdDDq9AHNx,Old Control,fab,0,1,video4_cred_fab,cred_fab,4,4,-0.973852103,Male,No,1,1,0,0,0,0,0,0.5,1,2,Low,Moderate,No,Male,3,0,0
143,R_1AG4IjdDDq9AHNx,Old Control,mae,NA,NA,video5_cred_mae,cred_mae,NA,5,NA,Male,No,1,1,0,0,0,0,0,NA,NA,2,Low,NA,No,Male,3,0,NA
144,R_1AG4IjdDDq9AHNx,Old Control,zanx,NA,NA,video6_cred_zanx,cred_zanx,NA,6,NA,Male,No,1,1,0,0,0,0,0,NA,NA,2,Low,NA,No,Male,3,0,NA
145,R_1B59afJoFhz2GQU,Young Control,aby,NA,NA,video1_cred_aby,cred_aby,NA,1,NA,Female,No,4,0,0,1,0,0,0,NA,NA,NA,NA,NA,No,Female,1,0,NA
146,R_1B59afJoFhz2GQU,Young Control,anna,NA,NA,video2_cred_anna,cred_anna,41,2,0.327256096,Female,No,4,0,0,1,0,0,0,NA,NA,NA,NA,NA,No,Female,1,0,1
147,R_1B59afJoFhz2GQU,Young Control,cham,NA,NA,video3_cred_cham,cred_cham,NA,3,NA,Female,No,4,0,0,1,0,0,0,NA,NA,NA,NA,NA,No,Female,1,0,NA
148,R_1B59afJoFhz2GQU,Young Control,fab,NA,NA,video4_cred_fab,cred_fab,NA,4,NA,Female,No,4,0,0,1,0,0,0,NA,NA,NA,NA,NA,No,Female,1,0,NA
149,R_1B59afJoFhz2GQU,Young Control,mae,NA,NA,video5_cred_mae,cred_mae,59.5,5,0.977810195,Female,No,4,0,0,1,0,0,0,NA,NA,NA,NA,NA,No,Female,1,0,1
150,R_1B59afJoFhz2GQU,Young Control,zanx,NA,NA,video6_cred_zanx,cred_zanx,NA,6,NA,Female,No,4,0,0,1,0,0,0,NA,NA,NA,NA,NA,No,Female,1,0,NA
151,R_1BowpYSByMNuf4Z,Old Treat,aby,5,5,video1_cred_aby,cred_aby,75,1,1.522869035,Female,Yes,2,0,0,1,0,0,0,5,10,8,Moderate,High,Yes,Female,2,1,1
152,R_1BowpYSByMNuf4Z,Old Treat,anna,5,6,video2_cred_anna,cred_anna,73,2,1.452538862,Female,Yes,2,0,0,1,0,0,0,5.5,11,8,Moderate,High,Yes,Female,2,1,1
153,R_1BowpYSByMNuf4Z,Old Treat,cham,5,5,video3_cred_cham,cred_cham,72,3,1.417373776,Female,Yes,2,0,0,1,0,0,0,5,10,8,Moderate,High,Yes,Female,2,1,1
154,R_1BowpYSByMNuf4Z,Old Treat,fab,5,5,video4_cred_fab,cred_fab,66,4,1.206383257,Female,Yes,2,0,0,1,0,0,0,5,10,8,Moderate,High,Yes,Female,2,1,1
155,R_1BowpYSByMNuf4Z,Old Treat,mae,5,5,video5_cred_mae,cred_mae,80,5,1.698694468,Female,Yes,2,0,0,1,0,0,0,5,10,8,Moderate,High,Yes,Female,2,1,1
156,R_1BowpYSByMNuf4Z,Old Treat,zanx,5,5,video6_cred_zanx,cred_zanx,77,6,1.593199208,Female,Yes,2,0,0,1,0,0,0,5,10,8,Moderate,High,Yes,Female,2,1,1
157,R_1Brsjsmziz8Zwpz,Young Control,aby,0,0,video1_cred_aby,cred_aby,30,1,-0.059559855,Female,No,3,1,1,0,0,0,1,0,0,0,Low,Low,No,Female,1,0,1
158,R_1Brsjsmziz8Zwpz,Young Control,anna,0,0,video2_cred_anna,cred_anna,8,2,-0.833191758,Female,No,3,1,1,0,0,0,1,0,0,0,Low,Low,No,Female,1,0,0
159,R_1Brsjsmziz8Zwpz,Young Control,cham,0,0,video3_cred_cham,cred_cham,17,3,-0.516705979,Female,No,3,1,1,0,0,0,1,0,0,0,Low,Low,No,Female,1,0,0
160,R_1Brsjsmziz8Zwpz,Young Control,fab,0,0,video4_cred_fab,cred_fab,21,4,-0.376045634,Female,No,3,1,1,0,0,0,1,0,0,0,Low,Low,No,Female,1,0,0
161,R_1Brsjsmziz8Zwpz,Young Control,mae,0,0,video5_cred_mae,cred_mae,39,5,0.256925923,Female,No,3,1,1,0,0,0,1,0,0,0,Low,Low,No,Female,1,0,1
162,R_1Brsjsmziz8Zwpz,Young Control,zanx,0,0,video6_cred_zanx,cred_zanx,28,6,-0.129890028,Female,No,3,1,1,0,0,0,1,0,0,0,Low,Low,No,Female,1,0,1
163,R_1CEvtAsI3XLZmMK,Young Treat,aby,1,3,video1_cred_aby,cred_aby,33,1,0.045935404,Female,No,4,0,1,0,0,0,0,2,4,6,Moderate,High,No,Female,1,1,1
164,R_1CEvtAsI3XLZmMK,Young Treat,anna,1,3,video2_cred_anna,cred_anna,23,2,-0.305715461,Female,No,4,0,1,0,0,0,0,2,4,6,Moderate,High,No,Female,1,1,1
165,R_1CEvtAsI3XLZmMK,Young Treat,cham,1,4,video3_cred_cham,cred_cham,40,3,0.292091009,Female,No,4,0,1,0,0,0,0,2.5,5,6,Moderate,High,No,Female,1,1,1
166,R_1CEvtAsI3XLZmMK,Young Treat,fab,1,1,video4_cred_fab,cred_fab,19,4,-0.446375807,Female,No,4,0,1,0,0,0,0,1,2,6,Moderate,Moderate,No,Female,1,1,0
167,R_1CEvtAsI3XLZmMK,Young Treat,mae,1,2,video5_cred_mae,cred_mae,11,5,-0.727696498,Female,No,4,0,1,0,0,0,0,1.5,3,6,Moderate,Moderate,No,Female,1,1,0
168,R_1CEvtAsI3XLZmMK,Young Treat,zanx,1,1,video6_cred_zanx,cred_zanx,13,6,-0.657366325,Female,No,4,0,1,0,0,0,0,1,2,6,Moderate,Moderate,No,Female,1,1,0
169,R_1CHPS1Lo9JO8Z2X,Young Control,aby,5,4,video1_cred_aby,cred_aby,60,1,0.995392738,Male,No,4,1,0,0,0,0,1,4.5,9,7,Moderate,High,No,Male,1,1,1
170,R_1CHPS1Lo9JO8Z2X,Young Control,anna,5,4,video2_cred_anna,cred_anna,66,2,1.206383257,Male,No,4,1,0,0,0,0,1,4.5,9,7,Moderate,High,No,Male,1,1,1
171,R_1CHPS1Lo9JO8Z2X,Young Control,cham,4,5,video3_cred_cham,cred_cham,68,3,1.27671343,Male,No,4,1,0,0,0,0,1,4.5,9,7,Moderate,High,No,Male,1,1,1
172,R_1CHPS1Lo9JO8Z2X,Young Control,fab,5,3,video4_cred_fab,cred_fab,62,4,1.065722911,Male,No,4,1,0,0,0,0,1,4,8,7,Moderate,High,No,Male,1,1,1
173,R_1CHPS1Lo9JO8Z2X,Young Control,mae,4,5,video5_cred_mae,cred_mae,52,5,0.714072047,Male,No,4,1,0,0,0,0,1,4.5,9,7,Moderate,High,No,Male,1,1,1
174,R_1CHPS1Lo9JO8Z2X,Young Control,zanx,5,4,video6_cred_zanx,cred_zanx,57,6,0.889897479,Male,No,4,1,0,0,0,0,1,4.5,9,7,Moderate,High,No,Male,1,1,1
175,R_1CpoNhghLxcThuN,Young Treat,aby,0,0,video1_cred_aby,cred_aby,21,1,-0.376045634,Male,No,2,0,0,1,0,0,0,0,0,2,Low,Low,No,Male,1,0,0
176,R_1CpoNhghLxcThuN,Young Treat,anna,0,0,video2_cred_anna,cred_anna,1,2,-1.079347363,Male,No,2,0,0,1,0,0,0,0,0,2,Low,Low,No,Male,1,0,0
177,R_1CpoNhghLxcThuN,Young Treat,cham,1,0,video3_cred_cham,cred_cham,4,3,-0.973852103,Male,No,2,0,0,1,0,0,0,0.5,1,2,Low,Moderate,No,Male,1,0,0
178,R_1CpoNhghLxcThuN,Young Treat,fab,0,0,video4_cred_fab,cred_fab,7,4,-0.868356844,Male,No,2,0,0,1,0,0,0,0,0,2,Low,Low,No,Male,1,0,0
179,R_1CpoNhghLxcThuN,Young Treat,mae,0,0,video5_cred_mae,cred_mae,5,5,-0.938687017,Male,No,2,0,0,1,0,0,0,0,0,2,Low,Low,No,Male,1,0,0
180,R_1CpoNhghLxcThuN,Young Treat,zanx,1,1,video6_cred_zanx,cred_zanx,28,6,-0.129890028,Male,No,2,0,0,1,0,0,0,1,2,2,Low,Moderate,No,Male,1,0,1
181,R_1CwJGgpNre61qdf,Old Control,aby,2,2,video1_cred_aby,cred_aby,39,1,0.256925923,Female,No,3,1,1,0,0,0,1,2,4,6,Moderate,High,No,Female,1,0,1
182,R_1CwJGgpNre61qdf,Old Control,anna,4,3,video2_cred_anna,cred_anna,54,2,0.78440222,Female,No,3,1,1,0,0,0,1,3.5,7,6,Moderate,High,No,Female,1,0,1
183,R_1CwJGgpNre61qdf,Old Control,cham,4,4,video3_cred_cham,cred_cham,44,3,0.432751355,Female,No,3,1,1,0,0,0,1,4,8,6,Moderate,High,No,Female,1,0,1
184,R_1CwJGgpNre61qdf,Old Control,fab,2,2,video4_cred_fab,cred_fab,44,4,0.432751355,Female,No,3,1,1,0,0,0,1,2,4,6,Moderate,High,No,Female,1,0,1
185,R_1CwJGgpNre61qdf,Old Control,mae,4,4,video5_cred_mae,cred_mae,56,5,0.854732392,Female,No,3,1,1,0,0,0,1,4,8,6,Moderate,High,No,Female,1,0,1
186,R_1CwJGgpNre61qdf,Old Control,zanx,2,2,video6_cred_zanx,cred_zanx,24,6,-0.270550374,Female,No,3,1,1,0,0,0,1,2,4,6,Moderate,High,No,Female,1,0,1
187,R_1DTWfLvIHSzCU6Z,Young Control,aby,1,2,video1_cred_aby,cred_aby,21,1,-0.376045634,Female,Yes,4,0,0,0,0,1,0,1.5,3,1,Low,Moderate,Yes,Female,1,1,0
188,R_1DTWfLvIHSzCU6Z,Young Control,anna,0,0,video2_cred_anna,cred_anna,27,2,-0.165055115,Female,Yes,4,0,0,0,0,1,0,0,0,1,Low,Low,Yes,Female,1,1,1
189,R_1DTWfLvIHSzCU6Z,Young Control,cham,0,0,video3_cred_cham,cred_cham,10,3,-0.762861585,Female,Yes,4,0,0,0,0,1,0,0,0,1,Low,Low,Yes,Female,1,1,0
190,R_1DTWfLvIHSzCU6Z,Young Control,fab,0,1,video4_cred_fab,cred_fab,7,4,-0.868356844,Female,Yes,4,0,0,0,0,1,0,0.5,1,1,Low,Moderate,Yes,Female,1,1,0
191,R_1DTWfLvIHSzCU6Z,Young Control,mae,0,0,video5_cred_mae,cred_mae,16,5,-0.551871066,Female,Yes,4,0,0,0,0,1,0,0,0,1,Low,Low,Yes,Female,1,1,0
192,R_1DTWfLvIHSzCU6Z,Young Control,zanx,0,0,video6_cred_zanx,cred_zanx,8,6,-0.833191758,Female,Yes,4,0,0,0,0,1,0,0,0,1,Low,Low,Yes,Female,1,1,0
193,R_1E5IFoqowlvvdRb,Young Treat,aby,6,6,video1_cred_aby,cred_aby,88,1,1.980015159,Male,Yes,2,0,0,1,0,0,0,6,12,13,High,High,Yes,Male,2,1,1
194,R_1E5IFoqowlvvdRb,Young Treat,anna,7,6,video2_cred_anna,cred_anna,89,2,2.015180246,Male,Yes,2,0,0,1,0,0,0,6.5,13,13,High,High,Yes,Male,2,1,1
195,R_1E5IFoqowlvvdRb,Young Treat,cham,6,6,video3_cred_cham,cred_cham,85,3,1.8745199,Male,Yes,2,0,0,1,0,0,0,6,12,13,High,High,Yes,Male,2,1,1
196,R_1E5IFoqowlvvdRb,Young Treat,fab,6,6,video4_cred_fab,cred_fab,87,4,1.944850073,Male,Yes,2,0,0,1,0,0,0,6,12,13,High,High,Yes,Male,2,1,1
197,R_1E5IFoqowlvvdRb,Young Treat,mae,5,6,video5_cred_mae,cred_mae,89,5,2.015180246,Male,Yes,2,0,0,1,0,0,0,5.5,11,13,High,High,Yes,Male,2,1,1
198,R_1E5IFoqowlvvdRb,Young Treat,zanx,6,6,video6_cred_zanx,cred_zanx,88,6,1.980015159,Male,Yes,2,0,0,1,0,0,0,6,12,13,High,High,Yes,Male,2,1,1
199,R_1EGCG2LTrDW0QbJ,Old Control,aby,1,0,video1_cred_aby,cred_aby,87,1,1.944850073,Female,No,4,0,1,0,0,0,1,0.5,1,8,Moderate,Moderate,No,Female,1,0,1
200,R_1EGCG2LTrDW0QbJ,Old Control,anna,0,0,video2_cred_anna,cred_anna,0,2,-1.114512449,Female,No,4,0,1,0,0,0,1,0,0,8,Moderate,Low,No,Female,1,0,0
201,R_1EGCG2LTrDW0QbJ,Old Control,cham,4,0,video3_cred_cham,cred_cham,99,3,2.36683111,Female,No,4,0,1,0,0,0,1,2,4,8,Moderate,High,No,Female,1,0,1
202,R_1EGCG2LTrDW0QbJ,Old Control,fab,0,1,video4_cred_fab,cred_fab,100,4,2.401996197,Female,No,4,0,1,0,0,0,1,0.5,1,8,Moderate,Moderate,No,Female,1,0,1
203,R_1EGCG2LTrDW0QbJ,Old Control,mae,0,0,video5_cred_mae,cred_mae,0,5,-1.114512449,Female,No,4,0,1,0,0,0,1,0,0,8,Moderate,Low,No,Female,1,0,0
204,R_1EGCG2LTrDW0QbJ,Old Control,zanx,0,NA,video6_cred_zanx,cred_zanx,85.5,6,1.892102443,Female,No,4,0,1,0,0,0,1,0,NA,8,Moderate,NA,No,Female,1,0,1
205,R_1ER66QJnIj9Lyrj,Young Control,aby,NA,NA,video1_cred_aby,cred_aby,NA,1,NA,Female,No,4,0,0,1,0,0,1,NA,NA,NA,NA,NA,No,Female,1,0,NA
206,R_1ER66QJnIj9Lyrj,Young Control,anna,NA,NA,video2_cred_anna,cred_anna,NA,2,NA,Female,No,4,0,0,1,0,0,1,NA,NA,NA,NA,NA,No,Female,1,0,NA
207,R_1ER66QJnIj9Lyrj,Young Control,cham,3,4,video3_cred_cham,cred_cham,43,3,0.397586269,Female,No,4,0,0,1,0,0,1,3.5,7,NA,NA,High,No,Female,1,0,1
208,R_1ER66QJnIj9Lyrj,Young Control,fab,NA,NA,video4_cred_fab,cred_fab,NA,4,NA,Female,No,4,0,0,1,0,0,1,NA,NA,NA,NA,NA,No,Female,1,0,NA
209,R_1ER66QJnIj9Lyrj,Young Control,mae,4,2,video5_cred_mae,cred_mae,34,5,0.08110049,Female,No,4,0,0,1,0,0,1,3,6,NA,NA,High,No,Female,1,0,1
210,R_1ER66QJnIj9Lyrj,Young Control,zanx,NA,NA,video6_cred_zanx,cred_zanx,100,6,2.401996197,Female,No,4,0,0,1,0,0,1,NA,NA,NA,NA,NA,No,Female,1,0,1
211,R_1FIiCpmp2oCnAT4,Old Control,aby,4,5,video1_cred_aby,cred_aby,47,1,0.538246614,Male,No,4,1,0,0,0,0,0,4.5,9,9,Moderate,High,No,Male,3,1,1
212,R_1FIiCpmp2oCnAT4,Old Control,anna,2,3,video2_cred_anna,cred_anna,32,2,0.010770317,Male,No,4,1,0,0,0,0,0,2.5,5,9,Moderate,High,No,Male,3,1,1
213,R_1FIiCpmp2oCnAT4,Old Control,cham,4,4,video3_cred_cham,cred_cham,66,3,1.206383257,Male,No,4,1,0,0,0,0,0,4,8,9,Moderate,High,No,Male,3,1,1
214,R_1FIiCpmp2oCnAT4,Old Control,fab,3,5,video4_cred_fab,cred_fab,61,4,1.030557825,Male,No,4,1,0,0,0,0,0,4,8,9,Moderate,High,No,Male,3,1,1
215,R_1FIiCpmp2oCnAT4,Old Control,mae,5,4,video5_cred_mae,cred_mae,65,5,1.171218171,Male,No,4,1,0,0,0,0,0,4.5,9,9,Moderate,High,No,Male,3,1,1
216,R_1FIiCpmp2oCnAT4,Old Control,zanx,3,5,video6_cred_zanx,cred_zanx,50,6,0.643741874,Male,No,4,1,0,0,0,0,0,4,8,9,Moderate,High,No,Male,3,1,1
217,R_1Fg9cyL2Tf4Lu1P,Old Treat,aby,NA,NA,video1_cred_aby,cred_aby,80,1,1.698694468,Female,Yes,4,1,0,0,0,0,1,NA,NA,NA,NA,NA,Yes,Female,1,1,1
218,R_1Fg9cyL2Tf4Lu1P,Old Treat,anna,NA,NA,video2_cred_anna,cred_anna,53,2,0.749237133,Female,Yes,4,1,0,0,0,0,1,NA,NA,NA,NA,NA,Yes,Female,1,1,1
219,R_1Fg9cyL2Tf4Lu1P,Old Treat,cham,NA,NA,video3_cred_cham,cred_cham,80,3,1.698694468,Female,Yes,4,1,0,0,0,0,1,NA,NA,NA,NA,NA,Yes,Female,1,1,1
220,R_1Fg9cyL2Tf4Lu1P,Old Treat,fab,NA,NA,video4_cred_fab,cred_fab,51,4,0.67890696,Female,Yes,4,1,0,0,0,0,1,NA,NA,NA,NA,NA,Yes,Female,1,1,1
221,R_1Fg9cyL2Tf4Lu1P,Old Treat,mae,NA,NA,video5_cred_mae,cred_mae,50,5,0.643741874,Female,Yes,4,1,0,0,0,0,1,NA,NA,NA,NA,NA,Yes,Female,1,1,1
222,R_1Fg9cyL2Tf4Lu1P,Old Treat,zanx,3,3,video6_cred_zanx,cred_zanx,50,6,0.643741874,Female,Yes,4,1,0,0,0,0,1,3,6,NA,NA,High,Yes,Female,1,1,1
223,R_1H6MUIr2UGjsgQq,Young Control,aby,0,0,video1_cred_aby,cred_aby,30,1,-0.059559855,Female,No,1,1,0,0,0,0,0,0,0,0,Low,Low,No,Female,1,0,1
224,R_1H6MUIr2UGjsgQq,Young Control,anna,0,0,video2_cred_anna,cred_anna,40,2,0.292091009,Female,No,1,1,0,0,0,0,0,0,0,0,Low,Low,No,Female,1,0,1
225,R_1H6MUIr2UGjsgQq,Young Control,cham,0,0,video3_cred_cham,cred_cham,40,3,0.292091009,Female,No,1,1,0,0,0,0,0,0,0,0,Low,Low,No,Female,1,0,1
226,R_1H6MUIr2UGjsgQq,Young Control,fab,0,0,video4_cred_fab,cred_fab,45,4,0.467916441,Female,No,1,1,0,0,0,0,0,0,0,0,Low,Low,No,Female,1,0,1
227,R_1H6MUIr2UGjsgQq,Young Control,mae,0,0,video5_cred_mae,cred_mae,45,5,0.467916441,Female,No,1,1,0,0,0,0,0,0,0,0,Low,Low,No,Female,1,0,1
228,R_1H6MUIr2UGjsgQq,Young Control,zanx,0,0,video6_cred_zanx,cred_zanx,35,6,0.116265577,Female,No,1,1,0,0,0,0,0,0,0,0,Low,Low,No,Female,1,0,1
229,R_1HGKnEuK8zjJ3Hs,Old Control,aby,0,0,video1_cred_aby,cred_aby,0,1,-1.114512449,Female,Yes,1,0,0,0,0,1,0,0,0,0,Low,Low,Yes,Female,1,0,0
230,R_1HGKnEuK8zjJ3Hs,Old Control,anna,0,0,video2_cred_anna,cred_anna,0,2,-1.114512449,Female,Yes,1,0,0,0,0,1,0,0,0,0,Low,Low,Yes,Female,1,0,0
231,R_1HGKnEuK8zjJ3Hs,Old Control,cham,0,0,video3_cred_cham,cred_cham,43,3,0.397586269,Female,Yes,1,0,0,0,0,1,0,0,0,0,Low,Low,Yes,Female,1,0,1
232,R_1HGKnEuK8zjJ3Hs,Old Control,fab,0,0,video4_cred_fab,cred_fab,0,4,-1.114512449,Female,Yes,1,0,0,0,0,1,0,0,0,0,Low,Low,Yes,Female,1,0,0
233,R_1HGKnEuK8zjJ3Hs,Old Control,mae,0,0,video5_cred_mae,cred_mae,0,5,-1.114512449,Female,Yes,1,0,0,0,0,1,0,0,0,0,Low,Low,Yes,Female,1,0,0
234,R_1HGKnEuK8zjJ3Hs,Old Control,zanx,0,0,video6_cred_zanx,cred_zanx,13,6,-0.657366325,Female,Yes,1,0,0,0,0,1,0,0,0,0,Low,Low,Yes,Female,1,0,0
235,R_1HQFa3ULsvaRXJD,Young Treat,aby,0,0,video1_cred_aby,cred_aby,6,1,-0.903521931,Male,No,1,1,0,0,0,0,0,0,0,0,Low,Low,No,Male,3,0,0
236,R_1HQFa3ULsvaRXJD,Young Treat,anna,0,0,video2_cred_anna,cred_anna,0,2,-1.114512449,Male,No,1,1,0,0,0,0,0,0,0,0,Low,Low,No,Male,3,0,0
237,R_1HQFa3ULsvaRXJD,Young Treat,cham,1,7,video3_cred_cham,cred_cham,8,3,-0.833191758,Male,No,1,1,0,0,0,0,0,4,8,0,Low,High,No,Male,3,0,0
238,R_1HQFa3ULsvaRXJD,Young Treat,fab,0,0,video4_cred_fab,cred_fab,4,4,-0.973852103,Male,No,1,1,0,0,0,0,0,0,0,0,Low,Low,No,Male,3,0,0
239,R_1HQFa3ULsvaRXJD,Young Treat,mae,0,0,video5_cred_mae,cred_mae,6,5,-0.903521931,Male,No,1,1,0,0,0,0,0,0,0,0,Low,Low,No,Male,3,0,0
240,R_1HQFa3ULsvaRXJD,Young Treat,zanx,1,1,video6_cred_zanx,cred_zanx,0,6,-1.114512449,Male,No,1,1,0,0,0,0,0,1,2,0,Low,Moderate,No,Male,3,0,0
241,R_1HbJqx6QoVzKrMZ,Old Control,aby,6,7,video1_cred_aby,cred_aby,75,1,1.522869035,Male,No,4,1,0,0,0,0,1,6.5,13,12,High,High,No,Male,1,1,1
242,R_1HbJqx6QoVzKrMZ,Old Control,anna,6,4,video2_cred_anna,cred_anna,84,2,1.839354813,Male,No,4,1,0,0,0,0,1,5,10,12,High,High,No,Male,1,1,1
243,R_1HbJqx6QoVzKrMZ,Old Control,cham,5,7,video3_cred_cham,cred_cham,77,3,1.593199208,Male,No,4,1,0,0,0,0,1,6,12,12,High,High,No,Male,1,1,1
244,R_1HbJqx6QoVzKrMZ,Old Control,fab,6,7,video4_cred_fab,cred_fab,75,4,1.522869035,Male,No,4,1,0,0,0,0,1,6.5,13,12,High,High,No,Male,1,1,1
245,R_1HbJqx6QoVzKrMZ,Old Control,mae,6,7,video5_cred_mae,cred_mae,76,5,1.558034122,Male,No,4,1,0,0,0,0,1,6.5,13,12,High,High,No,Male,1,1,1
246,R_1HbJqx6QoVzKrMZ,Old Control,zanx,5,7,video6_cred_zanx,cred_zanx,73,6,1.452538862,Male,No,4,1,0,0,0,0,1,6,12,12,High,High,No,Male,1,1,1
247,R_1HvOtv4CYbkiAPH,Old Control,aby,NA,NA,video1_cred_aby,cred_aby,1,1,-1.079347363,Female,No,4,1,0,0,0,0,0,NA,NA,0,Low,NA,No,Female,1,0,0
248,R_1HvOtv4CYbkiAPH,Old Control,anna,0,0,video2_cred_anna,cred_anna,1,2,-1.079347363,Female,No,4,1,0,0,0,0,0,0,0,0,Low,Low,No,Female,1,0,0
249,R_1HvOtv4CYbkiAPH,Old Control,cham,0,0,video3_cred_cham,cred_cham,0,3,-1.114512449,Female,No,4,1,0,0,0,0,0,0,0,0,Low,Low,No,Female,1,0,0
250,R_1HvOtv4CYbkiAPH,Old Control,fab,0,0,video4_cred_fab,cred_fab,1,4,-1.079347363,Female,No,4,1,0,0,0,0,0,0,0,0,Low,Low,No,Female,1,0,0
251,R_1HvOtv4CYbkiAPH,Old Control,mae,0,0,video5_cred_mae,cred_mae,1,5,-1.079347363,Female,No,4,1,0,0,0,0,0,0,0,0,Low,Low,No,Female,1,0,0
252,R_1HvOtv4CYbkiAPH,Old Control,zanx,0,0,video6_cred_zanx,cred_zanx,1,6,-1.079347363,Female,No,4,1,0,0,0,0,0,0,0,0,Low,Low,No,Female,1,0,0
253,R_1IAxvxTTB2gCgRE,Old Control,aby,1,1,video1_cred_aby,cred_aby,44,1,0.432751355,Female,Yes,1,0,0,0,0,0,0,1,2,2,Low,Moderate,Yes,Female,1,0,1
254,R_1IAxvxTTB2gCgRE,Old Control,anna,1,1,video2_cred_anna,cred_anna,31,2,-0.024394769,Female,Yes,1,0,0,0,0,0,0,1,2,2,Low,Moderate,Yes,Female,1,0,1
255,R_1IAxvxTTB2gCgRE,Old Control,cham,1,1,video3_cred_cham,cred_cham,13,3,-0.657366325,Female,Yes,1,0,0,0,0,0,0,1,2,2,Low,Moderate,Yes,Female,1,0,0
256,R_1IAxvxTTB2gCgRE,Old Control,fab,1,1,video4_cred_fab,cred_fab,6,4,-0.903521931,Female,Yes,1,0,0,0,0,0,0,1,2,2,Low,Moderate,Yes,Female,1,0,0
257,R_1IAxvxTTB2gCgRE,Old Control,mae,1,1,video5_cred_mae,cred_mae,10,5,-0.762861585,Female,Yes,1,0,0,0,0,0,0,1,2,2,Low,Moderate,Yes,Female,1,0,0
258,R_1IAxvxTTB2gCgRE,Old Control,zanx,1,1,video6_cred_zanx,cred_zanx,4,6,-0.973852103,Female,Yes,1,0,0,0,0,0,0,1,2,2,Low,Moderate,Yes,Female,1,0,0
259,R_1JBl3JT29Mkiiul,Old Control,aby,0,0,video1_cred_aby,cred_aby,4,1,-0.973852103,Male,Yes,4,0,0,0,0,0,0,0,0,0,Low,Low,Yes,Male,2,0,0
260,R_1JBl3JT29Mkiiul,Old Control,anna,0,0,video2_cred_anna,cred_anna,10,2,-0.762861585,Male,Yes,4,0,0,0,0,0,0,0,0,0,Low,Low,Yes,Male,2,0,0
261,R_1JBl3JT29Mkiiul,Old Control,cham,0,0,video3_cred_cham,cred_cham,3,3,-1.00901719,Male,Yes,4,0,0,0,0,0,0,0,0,0,Low,Low,Yes,Male,2,0,0
